,Date,Time,Demand,Price1h,Datetime
19074,2021-11-09,20:00,420,29.36,2021-11-09 20:00:00
19075,2021-11-09,21:00,420,29.36,2021-11-09 21:00:00
19076,2021-11-09,22:00,420,29.36,2021-11-09 22:00:00
19077,2021-11-09,23:00,420,29.36,2021-11-09 23:00:00
19078,2021-11-10,00:00,460,40.0,2021-11-10 00:00:00
19079,2021-11-10,01:00,460,40.0,2021-11-10 01:00:00
19080,2021-11-10,02:00,460,40.0,2021-11-10 02:00:00
19081,2021-11-10,03:00,460,40.0,2021-11-10 03:00:00
19082,2021-11-10,04:00,470,47.3,2021-11-10 04:00:00
19083,2021-11-10,05:00,470,47.3,2021-11-10 05:00:00
19084,2021-11-10,06:00,470,47.3,2021-11-10 06:00:00
19085,2021-11-10,07:00,470,47.3,2021-11-10 07:00:00
19086,2021-11-10,08:00,556,12.96,2021-11-10 08:00:00
19087,2021-11-10,09:00,556,12.96,2021-11-10 09:00:00
19088,2021-11-10,10:00,556,12.96,2021-11-10 10:00:00
19089,2021-11-10,11:00,556,12.96,2021-11-10 11:00:00
19090,2021-11-10,12:00,500,16.5,2021-11-10 12:00:00
19091,2021-11-10,13:00,500,16.5,2021-11-10 13:00:00
19092,2021-11-10,14:00,500,16.5,2021-11-10 14:00:00
19093,2021-11-10,15:00,500,16.5,2021-11-10 15:00:00
19094,2021-11-10,16:00,660,0.84,2021-11-10 16:00:00
19095,2021-11-10,17:00,660,0.84,2021-11-10 17:00:00
19096,2021-11-10,18:00,660,0.84,2021-11-10 18:00:00
19097,2021-11-10,19:00,660,0.84,2021-11-10 19:00:00
19098,2021-11-10,20:00,450,23.16,2021-11-10 20:00:00
19099,2021-11-10,21:00,450,23.16,2021-11-10 21:00:00
19100,2021-11-10,22:00,450,23.16,2021-11-10 22:00:00
19101,2021-11-10,23:00,450,23.16,2021-11-10 23:00:00
19102,2021-11-11,00:00,444,44.36,2021-11-11 00:00:00
19103,2021-11-11,01:00,444,44.36,2021-11-11 01:00:00
19104,2021-11-11,02:00,444,44.36,2021-11-11 02:00:00
19105,2021-11-11,03:00,444,44.36,2021-11-11 03:00:00
19106,2021-11-11,04:00,416,49.38,2021-11-11 04:00:00
19107,2021-11-11,05:00,416,49.38,2021-11-11 05:00:00
19108,2021-11-11,06:00,416,49.38,2021-11-11 06:00:00
19109,2021-11-11,07:00,416,49.38,2021-11-11 07:00:00
19110,2021-11-11,08:00,407,20.0,2021-11-11 08:00:00
19111,2021-11-11,09:00,407,20.0,2021-11-11 09:00:00
19112,2021-11-11,10:00,407,20.0,2021-11-11 10:00:00
19113,2021-11-11,11:00,407,20.0,2021-11-11 11:00:00
19114,2021-11-11,12:00,405,21.76,2021-11-11 12:00:00
19115,2021-11-11,13:00,405,21.76,2021-11-11 13:00:00
19116,2021-11-11,14:00,405,21.76,2021-11-11 14:00:00
19117,2021-11-11,15:00,405,21.76,2021-11-11 15:00:00
19118,2021-11-11,16:00,574,16.94,2021-11-11 16:00:00
19119,2021-11-11,17:00,574,16.94,2021-11-11 17:00:00
19120,2021-11-11,18:00,574,16.94,2021-11-11 18:00:00
19121,2021-11-11,19:00,574,16.94,2021-11-11 19:00:00
19122,2021-11-11,20:00,452,20.36,2021-11-11 20:00:00
19123,2021-11-11,21:00,452,20.36,2021-11-11 21:00:00
19124,2021-11-11,22:00,452,20.36,2021-11-11 22:00:00
19125,2021-11-11,23:00,452,20.36,2021-11-11 23:00:00
19126,2021-11-12,00:00,453,39.22,2021-11-12 00:00:00
19127,2021-11-12,01:00,453,39.22,2021-11-12 01:00:00
19128,2021-11-12,02:00,453,39.22,2021-11-12 02:00:00
19129,2021-11-12,03:00,453,39.22,2021-11-12 03:00:00
19130,2021-11-12,04:00,446,39.8,2021-11-12 04:00:00
19131,2021-11-12,05:00,446,39.8,2021-11-12 05:00:00
19132,2021-11-12,06:00,446,39.8,2021-11-12 06:00:00
19133,2021-11-12,07:00,446,39.8,2021-11-12 07:00:00
19134,2021-11-12,08:00,410,18.98,2021-11-12 08:00:00
19135,2021-11-12,09:00,410,18.98,2021-11-12 09:00:00
19136,2021-11-12,10:00,410,18.98,2021-11-12 10:00:00
19137,2021-11-12,11:00,410,18.98,2021-11-12 11:00:00
19138,2021-11-12,12:00,357,22.0,2021-11-12 12:00:00
19139,2021-11-12,13:00,357,22.0,2021-11-12 13:00:00
19140,2021-11-12,14:00,357,22.0,2021-11-12 14:00:00
19141,2021-11-12,15:00,357,22.0,2021-11-12 15:00:00
19142,2021-11-12,16:00,418,21.76,2021-11-12 16:00:00
19143,2021-11-12,17:00,418,21.76,2021-11-12 17:00:00
19144,2021-11-12,18:00,418,21.76,2021-11-12 18:00:00
19145,2021-11-12,19:00,418,21.76,2021-11-12 19:00:00
19146,2021-11-12,20:00,410,27.08,2021-11-12 20:00:00
19147,2021-11-12,21:00,410,27.08,2021-11-12 21:00:00
19148,2021-11-12,22:00,410,27.08,2021-11-12 22:00:00
19149,2021-11-12,23:00,410,27.08,2021-11-12 23:00:00
19150,2021-11-13,00:00,511,23.12,2021-11-13 00:00:00
19151,2021-11-13,01:00,511,23.12,2021-11-13 01:00:00
19152,2021-11-13,02:00,511,23.12,2021-11-13 02:00:00
19153,2021-11-13,03:00,511,23.12,2021-11-13 03:00:00
19154,2021-11-13,04:00,452,29.14,2021-11-13 04:00:00
19155,2021-11-13,05:00,452,29.14,2021-11-13 05:00:00
19156,2021-11-13,06:00,452,29.14,2021-11-13 06:00:00
19157,2021-11-13,07:00,452,29.14,2021-11-13 07:00:00
19158,2021-11-13,08:00,380,27.74,2021-11-13 08:00:00
19159,2021-11-13,09:00,380,27.74,2021-11-13 09:00:00
19160,2021-11-13,10:00,380,27.74,2021-11-13 10:00:00
19161,2021-11-13,11:00,380,27.74,2021-11-13 11:00:00
19162,2021-11-13,12:00,422,28.2,2021-11-13 12:00:00
19163,2021-11-13,13:00,422,28.2,2021-11-13 13:00:00
19164,2021-11-13,14:00,422,28.2,2021-11-13 14:00:00
19165,2021-11-13,15:00,422,28.2,2021-11-13 15:00:00
19166,2021-11-13,16:00,448,24.08,2021-11-13 16:00:00
19167,2021-11-13,17:00,448,24.08,2021-11-13 17:00:00
19168,2021-11-13,18:00,448,24.08,2021-11-13 18:00:00
19169,2021-11-13,19:00,448,24.08,2021-11-13 19:00:00
19170,2021-11-13,20:00,397,38.26,2021-11-13 20:00:00
19171,2021-11-13,21:00,397,38.26,2021-11-13 21:00:00
19172,2021-11-13,22:00,397,38.26,2021-11-13 22:00:00
19173,2021-11-13,23:00,397,38.26,2021-11-13 23:00:00
19174,2021-11-14,00:00,464,26.56,2021-11-14 00:00:00
19175,2021-11-14,01:00,464,26.56,2021-11-14 01:00:00
19176,2021-11-14,02:00,464,26.56,2021-11-14 02:00:00
19177,2021-11-14,03:00,464,26.56,2021-11-14 03:00:00
19178,2021-11-14,04:00,452,35.54,2021-11-14 04:00:00
19179,2021-11-14,05:00,452,35.54,2021-11-14 05:00:00
19180,2021-11-14,06:00,452,35.54,2021-11-14 06:00:00
19181,2021-11-14,07:00,452,35.54,2021-11-14 07:00:00
19182,2021-11-14,08:00,392,22.8,2021-11-14 08:00:00
19183,2021-11-14,09:00,392,22.8,2021-11-14 09:00:00
19184,2021-11-14,10:00,392,22.8,2021-11-14 10:00:00
19185,2021-11-14,11:00,392,22.8,2021-11-14 11:00:00
19186,2021-11-14,12:00,455,15.62,2021-11-14 12:00:00
19187,2021-11-14,13:00,455,15.62,2021-11-14 13:00:00
19188,2021-11-14,14:00,455,15.62,2021-11-14 14:00:00
19189,2021-11-14,15:00,455,15.62,2021-11-14 15:00:00
19190,2021-11-14,16:00,447,15.62,2021-11-14 16:00:00
19191,2021-11-14,17:00,447,15.62,2021-11-14 17:00:00
19192,2021-11-14,18:00,447,15.62,2021-11-14 18:00:00
19193,2021-11-14,19:00,447,15.62,2021-11-14 19:00:00
19194,2021-11-14,20:00,437,18.98,2021-11-14 20:00:00
19195,2021-11-14,21:00,437,18.98,2021-11-14 21:00:00
19196,2021-11-14,22:00,437,18.98,2021-11-14 22:00:00
19197,2021-11-14,23:00,437,18.98,2021-11-14 23:00:00
19198,2021-11-15,00:00,540,18.72,2021-11-15 00:00:00
19199,2021-11-15,01:00,540,18.72,2021-11-15 01:00:00
19200,2021-11-15,02:00,540,18.72,2021-11-15 02:00:00
19201,2021-11-15,03:00,540,18.72,2021-11-15 03:00:00
19202,2021-11-15,04:00,520,26.76,2021-11-15 04:00:00
19203,2021-11-15,05:00,520,26.76,2021-11-15 05:00:00
19204,2021-11-15,06:00,520,26.76,2021-11-15 06:00:00
19205,2021-11-15,07:00,520,26.76,2021-11-15 07:00:00
19206,2021-11-15,08:00,548,10.0,2021-11-15 08:00:00
19207,2021-11-15,09:00,548,10.0,2021-11-15 09:00:00
19208,2021-11-15,10:00,548,10.0,2021-11-15 10:00:00
19209,2021-11-15,11:00,548,10.0,2021-11-15 11:00:00
19210,2021-11-15,12:00,592,5.6,2021-11-15 12:00:00
19211,2021-11-15,13:00,592,5.6,2021-11-15 13:00:00
19212,2021-11-15,14:00,592,5.6,2021-11-15 14:00:00
19213,2021-11-15,15:00,592,5.6,2021-11-15 15:00:00
19214,2021-11-15,16:00,660,3.02,2021-11-15 16:00:00
19215,2021-11-15,17:00,660,3.02,2021-11-15 17:00:00
19216,2021-11-15,18:00,660,3.02,2021-11-15 18:00:00
19217,2021-11-15,19:00,660,3.02,2021-11-15 19:00:00
19218,2021-11-15,20:00,497,14.16,2021-11-15 20:00:00
19219,2021-11-15,21:00,497,14.16,2021-11-15 21:00:00
19220,2021-11-15,22:00,497,14.16,2021-11-15 22:00:00
19221,2021-11-15,23:00,497,14.16,2021-11-15 23:00:00
19222,2021-11-16,00:00,479,22.88,2021-11-16 00:00:00
19223,2021-11-16,01:00,479,22.88,2021-11-16 01:00:00
19224,2021-11-16,02:00,479,22.88,2021-11-16 02:00:00
19225,2021-11-16,03:00,479,22.88,2021-11-16 03:00:00
19226,2021-11-16,04:00,482,35.1,2021-11-16 04:00:00
19227,2021-11-16,05:00,482,35.1,2021-11-16 05:00:00
19228,2021-11-16,06:00,482,35.1,2021-11-16 06:00:00
19229,2021-11-16,07:00,482,35.1,2021-11-16 07:00:00
19230,2021-11-16,08:00,584,7.8,2021-11-16 08:00:00
19231,2021-11-16,09:00,584,7.8,2021-11-16 09:00:00
19232,2021-11-16,10:00,584,7.8,2021-11-16 10:00:00
19233,2021-11-16,11:00,584,7.8,2021-11-16 11:00:00
19234,2021-11-16,12:00,561,7.92,2021-11-16 12:00:00
19235,2021-11-16,13:00,561,7.92,2021-11-16 13:00:00
19236,2021-11-16,14:00,561,7.92,2021-11-16 14:00:00
19237,2021-11-16,15:00,561,7.92,2021-11-16 15:00:00
19238,2021-11-16,16:00,660,1.2,2021-11-16 16:00:00
19239,2021-11-16,17:00,660,1.2,2021-11-16 17:00:00
19240,2021-11-16,18:00,660,1.2,2021-11-16 18:00:00
19241,2021-11-16,19:00,660,1.2,2021-11-16 19:00:00
19242,2021-11-16,20:00,492,16.5,2021-11-16 20:00:00
19243,2021-11-16,21:00,492,16.5,2021-11-16 21:00:00
19244,2021-11-16,22:00,492,16.5,2021-11-16 22:00:00
19245,2021-11-16,23:00,492,16.5,2021-11-16 23:00:00
19246,2021-11-17,00:00,473,15.18,2021-11-17 00:00:00
19247,2021-11-17,01:00,473,15.18,2021-11-17 01:00:00
19248,2021-11-17,02:00,473,15.18,2021-11-17 02:00:00
19249,2021-11-17,03:00,473,15.18,2021-11-17 03:00:00
19250,2021-11-17,04:00,497,16.42,2021-11-17 04:00:00
19251,2021-11-17,05:00,497,16.42,2021-11-17 05:00:00
19252,2021-11-17,06:00,497,16.42,2021-11-17 06:00:00
19253,2021-11-17,07:00,497,16.42,2021-11-17 07:00:00
19254,2021-11-17,08:00,634,6.26,2021-11-17 08:00:00
19255,2021-11-17,09:00,634,6.26,2021-11-17 09:00:00
19256,2021-11-17,10:00,634,6.26,2021-11-17 10:00:00
19257,2021-11-17,11:00,634,6.26,2021-11-17 11:00:00
19258,2021-11-17,12:00,540,10.02,2021-11-17 12:00:00
19259,2021-11-17,13:00,540,10.02,2021-11-17 13:00:00
19260,2021-11-17,14:00,540,10.02,2021-11-17 14:00:00
19261,2021-11-17,15:00,540,10.02,2021-11-17 15:00:00
19262,2021-11-17,16:00,568,5.92,2021-11-17 16:00:00
19263,2021-11-17,17:00,568,5.92,2021-11-17 17:00:00
19264,2021-11-17,18:00,568,5.92,2021-11-17 18:00:00
19265,2021-11-17,19:00,568,5.92,2021-11-17 19:00:00
19266,2021-11-17,20:00,525,22.14,2021-11-17 20:00:00
19267,2021-11-17,21:00,525,22.14,2021-11-17 21:00:00
19268,2021-11-17,22:00,525,22.14,2021-11-17 22:00:00
19269,2021-11-17,23:00,525,22.14,2021-11-17 23:00:00
19270,2021-11-18,00:00,477,24.42,2021-11-18 00:00:00
19271,2021-11-18,01:00,477,24.42,2021-11-18 01:00:00
19272,2021-11-18,02:00,477,24.42,2021-11-18 02:00:00
19273,2021-11-18,03:00,477,24.42,2021-11-18 03:00:00
19274,2021-11-18,04:00,474,24.08,2021-11-18 04:00:00
19275,2021-11-18,05:00,474,24.08,2021-11-18 05:00:00
19276,2021-11-18,06:00,474,24.08,2021-11-18 06:00:00
19277,2021-11-18,07:00,474,24.08,2021-11-18 07:00:00
19278,2021-11-18,08:00,510,15.5,2021-11-18 08:00:00
19279,2021-11-18,09:00,510,15.5,2021-11-18 09:00:00
19280,2021-11-18,10:00,510,15.5,2021-11-18 10:00:00
19281,2021-11-18,11:00,510,15.5,2021-11-18 11:00:00
19282,2021-11-18,12:00,463,15.54,2021-11-18 12:00:00
19283,2021-11-18,13:00,463,15.54,2021-11-18 13:00:00
19284,2021-11-18,14:00,463,15.54,2021-11-18 14:00:00
19285,2021-11-18,15:00,463,15.54,2021-11-18 15:00:00
19286,2021-11-18,16:00,564,6.26,2021-11-18 16:00:00
19287,2021-11-18,17:00,564,6.26,2021-11-18 17:00:00
19288,2021-11-18,18:00,564,6.26,2021-11-18 18:00:00
19289,2021-11-18,19:00,564,6.26,2021-11-18 19:00:00
19290,2021-11-18,20:00,476,19.8,2021-11-18 20:00:00
19291,2021-11-18,21:00,476,19.8,2021-11-18 21:00:00
19292,2021-11-18,22:00,476,19.8,2021-11-18 22:00:00
19293,2021-11-18,23:00,476,19.8,2021-11-18 23:00:00
19294,2021-11-19,00:00,531,21.26,2021-11-19 00:00:00
19295,2021-11-19,01:00,531,21.26,2021-11-19 01:00:00
19296,2021-11-19,02:00,531,21.26,2021-11-19 02:00:00
19297,2021-11-19,03:00,531,21.26,2021-11-19 03:00:00
19298,2021-11-19,04:00,506,20.92,2021-11-19 04:00:00
19299,2021-11-19,05:00,506,20.92,2021-11-19 05:00:00
19300,2021-11-19,06:00,506,20.92,2021-11-19 06:00:00
19301,2021-11-19,07:00,506,20.92,2021-11-19 07:00:00
19302,2021-11-19,08:00,580,12.1,2021-11-19 08:00:00
19303,2021-11-19,09:00,580,12.1,2021-11-19 09:00:00
19304,2021-11-19,10:00,580,12.1,2021-11-19 10:00:00
19305,2021-11-19,11:00,580,12.1,2021-11-19 11:00:00
19306,2021-11-19,12:00,508,13.68,2021-11-19 12:00:00
19307,2021-11-19,13:00,508,13.68,2021-11-19 13:00:00
19308,2021-11-19,14:00,508,13.68,2021-11-19 14:00:00
19309,2021-11-19,15:00,508,13.68,2021-11-19 15:00:00
19310,2021-11-19,16:00,583,10.4,2021-11-19 16:00:00
19311,2021-11-19,17:00,583,10.4,2021-11-19 17:00:00
19312,2021-11-19,18:00,583,10.4,2021-11-19 18:00:00
19313,2021-11-19,19:00,583,10.4,2021-11-19 19:00:00
19314,2021-11-19,20:00,556,13.66,2021-11-19 20:00:00
19315,2021-11-19,21:00,556,13.66,2021-11-19 21:00:00
19316,2021-11-19,22:00,556,13.66,2021-11-19 22:00:00
19317,2021-11-19,23:00,556,13.66,2021-11-19 23:00:00
19318,2021-11-20,00:00,433,38.86,2021-11-20 00:00:00
19319,2021-11-20,01:00,433,38.86,2021-11-20 01:00:00
19320,2021-11-20,02:00,433,38.86,2021-11-20 02:00:00
19321,2021-11-20,03:00,433,38.86,2021-11-20 03:00:00
19322,2021-11-20,04:00,410,42.5,2021-11-20 04:00:00
19323,2021-11-20,05:00,410,42.5,2021-11-20 05:00:00
19324,2021-11-20,06:00,410,42.5,2021-11-20 06:00:00
19325,2021-11-20,07:00,410,42.5,2021-11-20 07:00:00
19326,2021-11-20,08:00,375,45.24,2021-11-20 08:00:00
19327,2021-11-20,09:00,375,45.24,2021-11-20 09:00:00
19328,2021-11-20,10:00,375,45.24,2021-11-20 10:00:00
19329,2021-11-20,11:00,375,45.24,2021-11-20 11:00:00
19330,2021-11-20,12:00,424,37.5,2021-11-20 12:00:00
19331,2021-11-20,13:00,424,37.5,2021-11-20 13:00:00
19332,2021-11-20,14:00,424,37.5,2021-11-20 14:00:00
19333,2021-11-20,15:00,424,37.5,2021-11-20 15:00:00
19334,2021-11-20,16:00,441,22.26,2021-11-20 16:00:00
19335,2021-11-20,17:00,441,22.26,2021-11-20 17:00:00
19336,2021-11-20,18:00,441,22.26,2021-11-20 18:00:00
19337,2021-11-20,19:00,441,22.26,2021-11-20 19:00:00
19338,2021-11-20,20:00,454,30.02,2021-11-20 20:00:00
19339,2021-11-20,21:00,454,30.02,2021-11-20 21:00:00
19340,2021-11-20,22:00,454,30.02,2021-11-20 22:00:00
19341,2021-11-20,23:00,454,30.02,2021-11-20 23:00:00
19342,2021-11-21,00:00,403,28.66,2021-11-21 00:00:00
19343,2021-11-21,01:00,403,28.66,2021-11-21 01:00:00
19344,2021-11-21,02:00,403,28.66,2021-11-21 02:00:00
19345,2021-11-21,03:00,403,28.66,2021-11-21 03:00:00
19346,2021-11-21,04:00,370,48.82,2021-11-21 04:00:00
19347,2021-11-21,05:00,370,48.82,2021-11-21 05:00:00
19348,2021-11-21,06:00,370,48.82,2021-11-21 06:00:00
19349,2021-11-21,07:00,370,48.82,2021-11-21 07:00:00
19350,2021-11-21,08:00,349,39.98,2021-11-21 08:00:00
19351,2021-11-21,09:00,349,39.98,2021-11-21 09:00:00
19352,2021-11-21,10:00,349,39.98,2021-11-21 10:00:00
19353,2021-11-21,11:00,349,39.98,2021-11-21 11:00:00
19354,2021-11-21,12:00,398,28.3,2021-11-21 12:00:00
19355,2021-11-21,13:00,398,28.3,2021-11-21 13:00:00
19356,2021-11-21,14:00,398,28.3,2021-11-21 14:00:00
19357,2021-11-21,15:00,398,28.3,2021-11-21 15:00:00
19358,2021-11-21,16:00,408,18.86,2021-11-21 16:00:00
19359,2021-11-21,17:00,408,18.86,2021-11-21 17:00:00
19360,2021-11-21,18:00,408,18.86,2021-11-21 18:00:00
19361,2021-11-21,19:00,408,18.86,2021-11-21 19:00:00
19362,2021-11-21,20:00,407,17.76,2021-11-21 20:00:00
19363,2021-11-21,21:00,407,17.76,2021-11-21 21:00:00
19364,2021-11-21,22:00,407,17.76,2021-11-21 22:00:00
19365,2021-11-21,23:00,407,17.76,2021-11-21 23:00:00
19366,2021-11-22,00:00,436,22.8,2021-11-22 00:00:00
19367,2021-11-22,01:00,436,22.8,2021-11-22 01:00:00
19368,2021-11-22,02:00,436,22.8,2021-11-22 02:00:00
19369,2021-11-22,03:00,436,22.8,2021-11-22 03:00:00
19370,2021-11-22,04:00,430,47.08,2021-11-22 04:00:00
19371,2021-11-22,05:00,430,47.08,2021-11-22 05:00:00
19372,2021-11-22,06:00,430,47.08,2021-11-22 06:00:00
19373,2021-11-22,07:00,430,47.08,2021-11-22 07:00:00
19374,2021-11-22,08:00,486,18.62,2021-11-22 08:00:00
19375,2021-11-22,09:00,486,18.62,2021-11-22 09:00:00
19376,2021-11-22,10:00,486,18.62,2021-11-22 10:00:00
19377,2021-11-22,11:00,486,18.62,2021-11-22 11:00:00
19378,2021-11-22,12:00,465,17.04,2021-11-22 12:00:00
19379,2021-11-22,13:00,465,17.04,2021-11-22 13:00:00
19380,2021-11-22,14:00,465,17.04,2021-11-22 14:00:00
19381,2021-11-22,15:00,465,17.04,2021-11-22 15:00:00
19382,2021-11-22,16:00,635,7.76,2021-11-22 16:00:00
19383,2021-11-22,17:00,635,7.76,2021-11-22 17:00:00
19384,2021-11-22,18:00,635,7.76,2021-11-22 18:00:00
19385,2021-11-22,19:00,635,7.76,2021-11-22 19:00:00
19386,2021-11-22,20:00,442,22.26,2021-11-22 20:00:00
19387,2021-11-22,21:00,442,22.26,2021-11-22 21:00:00
19388,2021-11-22,22:00,442,22.26,2021-11-22 22:00:00
19389,2021-11-22,23:00,442,22.26,2021-11-22 23:00:00
19390,2021-11-23,00:00,406,28.5,2021-11-23 00:00:00
19391,2021-11-23,01:00,406,28.5,2021-11-23 01:00:00
19392,2021-11-23,02:00,406,28.5,2021-11-23 02:00:00
19393,2021-11-23,03:00,406,28.5,2021-11-23 03:00:00
19394,2021-11-23,04:00,450,53.64,2021-11-23 04:00:00
19395,2021-11-23,05:00,450,53.64,2021-11-23 05:00:00
19396,2021-11-23,06:00,450,53.64,2021-11-23 06:00:00
19397,2021-11-23,07:00,450,53.64,2021-11-23 07:00:00
19398,2021-11-23,08:00,512,26.6,2021-11-23 08:00:00
19399,2021-11-23,09:00,512,26.6,2021-11-23 09:00:00
19400,2021-11-23,10:00,512,26.6,2021-11-23 10:00:00
19401,2021-11-23,11:00,512,26.6,2021-11-23 11:00:00
19402,2021-11-23,12:00,469,19.38,2021-11-23 12:00:00
19403,2021-11-23,13:00,469,19.38,2021-11-23 13:00:00
19404,2021-11-23,14:00,469,19.38,2021-11-23 14:00:00
19405,2021-11-23,15:00,469,19.38,2021-11-23 15:00:00
19406,2021-11-23,16:00,595,12.5,2021-11-23 16:00:00
19407,2021-11-23,17:00,595,12.5,2021-11-23 17:00:00
19408,2021-11-23,18:00,595,12.5,2021-11-23 18:00:00
19409,2021-11-23,19:00,595,12.5,2021-11-23 19:00:00
19410,2021-11-23,20:00,506,22.04,2021-11-23 20:00:00
19411,2021-11-23,21:00,506,22.04,2021-11-23 21:00:00
19412,2021-11-23,22:00,506,22.04,2021-11-23 22:00:00
19413,2021-11-23,23:00,506,22.04,2021-11-23 23:00:00
19414,2021-11-24,00:00,370,35.7,2021-11-24 00:00:00
19415,2021-11-24,01:00,370,35.7,2021-11-24 01:00:00
19416,2021-11-24,02:00,370,35.7,2021-11-24 02:00:00
19417,2021-11-24,03:00,370,35.7,2021-11-24 03:00:00
19418,2021-11-24,04:00,382,45.92,2021-11-24 04:00:00
19419,2021-11-24,05:00,382,45.92,2021-11-24 05:00:00
19420,2021-11-24,06:00,382,45.92,2021-11-24 06:00:00
19421,2021-11-24,07:00,382,45.92,2021-11-24 07:00:00
19422,2021-11-24,08:00,660,3.0,2021-11-24 08:00:00
19423,2021-11-24,09:00,660,3.0,2021-11-24 09:00:00
19424,2021-11-24,10:00,660,3.0,2021-11-24 10:00:00
19425,2021-11-24,11:00,660,3.0,2021-11-24 11:00:00
19426,2021-11-24,12:00,523,13.76,2021-11-24 12:00:00
19427,2021-11-24,13:00,523,13.76,2021-11-24 13:00:00
19428,2021-11-24,14:00,523,13.76,2021-11-24 14:00:00
19429,2021-11-24,15:00,523,13.76,2021-11-24 15:00:00
19430,2021-11-24,16:00,651,11.26,2021-11-24 16:00:00
19431,2021-11-24,17:00,651,11.26,2021-11-24 17:00:00
19432,2021-11-24,18:00,651,11.26,2021-11-24 18:00:00
19433,2021-11-24,19:00,651,11.26,2021-11-24 19:00:00
19434,2021-11-24,20:00,481,24.18,2021-11-24 20:00:00
19435,2021-11-24,21:00,481,24.18,2021-11-24 21:00:00
19436,2021-11-24,22:00,481,24.18,2021-11-24 22:00:00
19437,2021-11-24,23:00,481,24.18,2021-11-24 23:00:00
19438,2021-11-25,00:00,438,18.1,2021-11-25 00:00:00
19439,2021-11-25,01:00,438,18.1,2021-11-25 01:00:00
19440,2021-11-25,02:00,438,18.1,2021-11-25 02:00:00
19441,2021-11-25,03:00,438,18.1,2021-11-25 03:00:00
19442,2021-11-25,04:00,474,41.12,2021-11-25 04:00:00
19443,2021-11-25,05:00,474,41.12,2021-11-25 05:00:00
19444,2021-11-25,06:00,474,41.12,2021-11-25 06:00:00
19445,2021-11-25,07:00,474,41.12,2021-11-25 07:00:00
19446,2021-11-25,08:00,628,11.26,2021-11-25 08:00:00
19447,2021-11-25,09:00,628,11.26,2021-11-25 09:00:00
19448,2021-11-25,10:00,628,11.26,2021-11-25 10:00:00
19449,2021-11-25,11:00,628,11.26,2021-11-25 11:00:00
19450,2021-11-25,12:00,516,12.12,2021-11-25 12:00:00
19451,2021-11-25,13:00,516,12.12,2021-11-25 13:00:00
19452,2021-11-25,14:00,516,12.12,2021-11-25 14:00:00
19453,2021-11-25,15:00,516,12.12,2021-11-25 15:00:00
19454,2021-11-25,16:00,660,7.18,2021-11-25 16:00:00
19455,2021-11-25,17:00,660,7.18,2021-11-25 17:00:00
19456,2021-11-25,18:00,660,7.18,2021-11-25 18:00:00
19457,2021-11-25,19:00,660,7.18,2021-11-25 19:00:00
19458,2021-11-25,20:00,514,16.18,2021-11-25 20:00:00
19459,2021-11-25,21:00,514,16.18,2021-11-25 21:00:00
19460,2021-11-25,22:00,514,16.18,2021-11-25 22:00:00
19461,2021-11-25,23:00,514,16.18,2021-11-25 23:00:00
19462,2021-11-26,00:00,420,35.68,2021-11-26 00:00:00
19463,2021-11-26,01:00,420,35.68,2021-11-26 01:00:00
19464,2021-11-26,02:00,420,35.68,2021-11-26 02:00:00
19465,2021-11-26,03:00,420,35.68,2021-11-26 03:00:00
19466,2021-11-26,04:00,423,61.3,2021-11-26 04:00:00
19467,2021-11-26,05:00,423,61.3,2021-11-26 05:00:00
19468,2021-11-26,06:00,423,61.3,2021-11-26 06:00:00
19469,2021-11-26,07:00,423,61.3,2021-11-26 07:00:00
19470,2021-11-26,08:00,660,2.1,2021-11-26 08:00:00
19471,2021-11-26,09:00,660,2.1,2021-11-26 09:00:00
19472,2021-11-26,10:00,660,2.1,2021-11-26 10:00:00
19473,2021-11-26,11:00,660,2.1,2021-11-26 11:00:00
19474,2021-11-26,12:00,585,9.58,2021-11-26 12:00:00
19475,2021-11-26,13:00,585,9.58,2021-11-26 13:00:00
19476,2021-11-26,14:00,585,9.58,2021-11-26 14:00:00
19477,2021-11-26,15:00,585,9.58,2021-11-26 15:00:00
19478,2021-11-26,16:00,595,10.42,2021-11-26 16:00:00
19479,2021-11-26,17:00,595,10.42,2021-11-26 17:00:00
19480,2021-11-26,18:00,595,10.42,2021-11-26 18:00:00
19481,2021-11-26,19:00,595,10.42,2021-11-26 19:00:00
19482,2021-11-26,20:00,478,19.26,2021-11-26 20:00:00
19483,2021-11-26,21:00,478,19.26,2021-11-26 21:00:00
19484,2021-11-26,22:00,478,19.26,2021-11-26 22:00:00
19485,2021-11-26,23:00,478,19.26,2021-11-26 23:00:00
19486,2021-11-27,00:00,445,18.88,2021-11-27 00:00:00
19487,2021-11-27,01:00,445,18.88,2021-11-27 01:00:00
19488,2021-11-27,02:00,445,18.88,2021-11-27 02:00:00
19489,2021-11-27,03:00,445,18.88,2021-11-27 03:00:00
19490,2021-11-27,04:00,405,32.78,2021-11-27 04:00:00
19491,2021-11-27,05:00,405,32.78,2021-11-27 05:00:00
19492,2021-11-27,06:00,405,32.78,2021-11-27 06:00:00
19493,2021-11-27,07:00,405,32.78,2021-11-27 07:00:00
19494,2021-11-27,08:00,660,1.26,2021-11-27 08:00:00
19495,2021-11-27,09:00,660,1.26,2021-11-27 09:00:00
19496,2021-11-27,10:00,660,1.26,2021-11-27 10:00:00
